,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
5447,Chantal,2001,8,18,0,14.4,-68.2,tropical storm,0,45,1004,,
5448,Chantal,2001,8,18,6,14.6,-70.4,tropical storm,0,55,1003,,
5449,Chantal,2001,8,18,12,14.8,-72.9,tropical storm,0,50,1006,,
5450,Chantal,2001,8,18,18,15.3,-75.2,tropical storm,0,50,1003,,
5451,Chantal,2001,8,19,0,15.3,-77.2,tropical storm,0,55,1002,,
5452,Chantal,2001,8,19,6,15.4,-78.4,tropical storm,0,60,997,,
5453,Chantal,2001,8,19,12,15.7,-79.6,tropical storm,0,60,1004,,
5454,Chantal,2001,8,19,18,16.2,-81.1,tropical storm,0,55,1005,,
5455,Chantal,2001,8,20,0,16.7,-82.6,tropical storm,0,50,1007,,
5456,Chantal,2001,8,20,6,17.1,-84.1,tropical storm,0,50,1008,,
5457,Chantal,2001,8,20,12,17.5,-85.6,tropical storm,0,50,1007,,
5458,Chantal,2001,8,20,18,17.9,-86.7,tropical storm,0,55,1006,,
5459,Chantal,2001,8,21,0,18.1,-87.7,tropical storm,0,60,1000,,
5460,Chantal,2001,8,21,2,18.1,-87.8,tropical storm,0,60,999,,
5461,Chantal,2001,8,21,6,18.2,-88.1,tropical storm,0,55,1000,,
5462,Chantal,2001,8,21,12,18.4,-88.7,tropical storm,0,45,1002,,
5463,Chantal,2001,8,21,18,18.6,-89.5,tropical storm,0,35,1006,,
5464,Chantal,2001,8,22,0,18.7,-90.3,tropical depression,-1,25,1007,,
5465,Chantal,2001,8,22,6,18.4,-91.2,tropical depression,-1,25,1008,,
5466,Chantal,2001,8,22,12,17.9,-92.2,tropical depression,-1,25,1009,,
5467,Dean,2001,8,22,12,17.9,-64.3,tropical storm,0,45,1010,,
5468,Dean,2001,8,22,18,19.1,-65.9,tropical storm,0,50,1009,,
5469,Dean,2001,8,23,0,19.8,-67.4,tropical storm,0,50,1010,,
5470,Dean,2001,8,23,6,20.7,-68.9,tropical storm,0,50,1010,,
5471,Dean,2001,8,23,12,21.6,-69.8,tropical depression,-1,30,1012,,
5472,Dean,2001,8,26,18,35.5,-65.0,tropical depression,-1,30,1004,,
5473,Dean,2001,8,27,0,36.3,-63.3,tropical storm,0,40,1001,,
5474,Dean,2001,8,27,6,37.7,-62.0,tropical storm,0,50,1000,,
5475,Dean,2001,8,27,12,38.9,-60.7,tropical storm,0,55,996,,
5476,Dean,2001,8,27,18,40.6,-59.4,tropical storm,0,60,994,,
5477,Dean,2001,8,28,0,42.1,-57.5,tropical storm,0,60,995,,
5478,Dean,2001,8,28,6,43.5,-56.0,tropical storm,0,55,996,,
5479,Dean,2001,8,28,12,44.0,-53.4,tropical storm,0,50,997,,
5480,Erin,2001,9,1,18,12.5,-34.3,tropical depression,-1,30,1006,,
5481,Erin,2001,9,2,0,12.9,-35.9,tropical depression,-1,30,1005,,
5482,Erin,2001,9,2,6,13.2,-37.5,tropical storm,0,40,1002,,
5483,Erin,2001,9,2,12,13.5,-39.0,tropical storm,0,45,1003,,
5484,Erin,2001,9,2,18,14.1,-40.6,tropical storm,0,45,1003,,
5485,Erin,2001,9,3,0,14.7,-42.2,tropical storm,0,45,1003,,
5486,Erin,2001,9,3,6,15.3,-43.7,tropical storm,0,50,1003,,
5487,Erin,2001,9,3,12,15.9,-45.3,tropical storm,0,50,1003,,
5488,Erin,2001,9,3,18,16.3,-47.1,tropical storm,0,40,1002,,
5489,Erin,2001,9,4,0,16.7,-48.7,tropical storm,0,40,1002,,
5490,Erin,2001,9,4,6,17.0,-50.3,tropical storm,0,45,1000,,
5491,Erin,2001,9,4,12,17.0,-52.0,tropical storm,0,45,1000,,
5492,Erin,2001,9,4,18,17.2,-53.4,tropical storm,0,45,1000,,
5493,Erin,2001,9,5,0,17.4,-54.8,tropical storm,0,45,1000,,
5494,Erin,2001,9,5,6,17.8,-55.9,tropical storm,0,45,1000,,
5495,Erin,2001,9,5,12,18.1,-57.0,tropical storm,0,35,1013,,
5496,Erin,2001,9,6,18,23.2,-58.4,tropical depression,-1,25,1013,,
5497,Erin,2001,9,7,0,23.9,-58.1,tropical depression,-1,25,1012,,
5498,Erin,2001,9,7,6,24.4,-57.6,tropical depression,-1,30,1008,,
5499,Erin,2001,9,7,12,24.9,-57.8,tropical depression,-1,30,1008,,
5500,Erin,2001,9,7,18,25.3,-58.0,tropical storm,0,35,1005,,
5501,Erin,2001,9,8,0,26.0,-58.3,tropical storm,0,35,1004,,
5502,Erin,2001,9,8,6,26.5,-58.8,tropical storm,0,40,999,,
5503,Erin,2001,9,8,12,27.2,-59.2,tropical storm,0,45,999,,
5504,Erin,2001,9,8,18,28.4,-59.8,tropical storm,0,60,994,,
5505,Erin,2001,9,9,0,29.7,-60.4,hurricane,1,75,987,,
5506,Erin,2001,9,9,6,30.6,-61.3,hurricane,2,90,982,,
5507,Erin,2001,9,9,12,31.5,-62.2,hurricane,2,95,979,,
5508,Erin,2001,9,9,18,32.4,-62.8,hurricane,3,105,968,,
5509,Erin,2001,9,10,0,33.3,-63.3,hurricane,3,105,969,,
5510,Erin,2001,9,10,6,34.2,-64.1,hurricane,3,105,969,,
5511,Erin,2001,9,10,12,34.9,-64.7,hurricane,3,100,969,,
5512,Erin,2001,9,10,18,35.7,-65.4,hurricane,2,90,970,,
5513,Erin,2001,9,11,0,36.4,-65.7,hurricane,1,80,973,,
5514,Erin,2001,9,11,6,36.9,-65.9,hurricane,1,80,976,,
5515,Erin,2001,9,11,12,37.4,-65.6,hurricane,1,80,976,,
5516,Erin,2001,9,11,18,37.8,-65.1,hurricane,1,80,976,,
5517,Erin,2001,9,12,0,38.0,-64.3,hurricane,1,80,976,,
5518,Erin,2001,9,12,6,38.0,-63.3,hurricane,1,75,979,,
5519,Erin,2001,9,12,12,37.9,-62.6,hurricane,1,75,979,,
5520,Erin,2001,9,12,18,37.9,-62.0,hurricane,1,75,979,,
5521,Erin,2001,9,13,0,38.1,-61.4,hurricane,1,75,979,,
5522,Erin,2001,9,13,6,38.3,-61.0,hurricane,1,70,982,,
5523,Erin,2001,9,13,12,38.8,-60.6,hurricane,1,70,982,,
5524,Erin,2001,9,13,18,39.6,-60.2,hurricane,1,70,982,,
5525,Erin,2001,9,14,0,40.6,-59.3,hurricane,1,70,982,,
5526,Erin,2001,9,14,6,42.0,-58.1,hurricane,1,65,987,,
5527,Erin,2001,9,14,12,43.3,-56.7,hurricane,1,65,987,,
5528,Erin,2001,9,14,18,44.7,-55.2,hurricane,1,65,984,,
5529,Erin,2001,9,15,0,46.7,-52.7,tropical storm,0,60,981,,
5530,Felix,2001,9,7,18,13.9,-28.4,tropical depression,-1,30,1008,,
5531,Felix,2001,9,8,0,14.4,-29.5,tropical depression,-1,30,1007,,
5532,Felix,2001,9,8,6,14.8,-31.0,tropical depression,-1,30,1007,,
5533,Felix,2001,9,8,12,15.0,-33.0,tropical depression,-1,30,1008,,
5534,Felix,2001,9,10,6,16.0,-43.7,tropical depression,-1,30,1008,,
5535,Felix,2001,9,10,12,16.5,-44.8,tropical depression,-1,30,1008,,
5536,Felix,2001,9,10,18,16.9,-45.8,tropical depression,-1,30,1007,,
5537,Felix,2001,9,11,0,17.3,-46.8,tropical depression,-1,30,1006,,
5538,Felix,2001,9,11,6,17.8,-47.4,tropical depression,-1,30,1004,,
5539,Felix,2001,9,11,12,18.6,-47.7,tropical storm,0,35,1003,,
5540,Felix,2001,9,11,18,19.4,-48.0,tropical storm,0,35,1003,,
5541,Felix,2001,9,12,0,20.2,-48.4,tropical storm,0,40,1000,,
5542,Felix,2001,9,12,6,21.0,-48.8,tropical storm,0,45,998,,
5543,Felix,2001,9,12,12,22.0,-48.9,tropical storm,0,55,994,,
5544,Felix,2001,9,12,18,22.9,-49.0,tropical storm,0,60,993,,
5545,Felix,2001,9,13,0,23.9,-48.9,hurricane,1,65,987,,
5546,Felix,2001,9,13,6,24.8,-48.6,hurricane,1,75,979,,
5547,Felix,2001,9,13,12,25.9,-48.4,hurricane,2,85,972,,
5548,Felix,2001,9,13,18,27.1,-48.0,hurricane,2,95,966,,
5549,Felix,2001,9,14,0,28.2,-47.2,hurricane,3,100,962,,
5550,Felix,2001,9,14,6,29.3,-46.6,hurricane,3,100,962,,
5551,Felix,2001,9,14,12,30.1,-45.5,hurricane,2,95,966,,
5552,Felix,2001,9,14,18,30.9,-44.3,hurricane,2,90,970,,
5553,Felix,2001,9,15,0,31.2,-42.8,hurricane,2,90,970,,
5554,Felix,2001,9,15,6,31.5,-41.4,hurricane,2,90,970,,
5555,Felix,2001,9,15,12,31.7,-39.5,hurricane,2,90,970,,
5556,Felix,2001,9,15,18,32.1,-37.6,hurricane,2,85,975,,
5557,Felix,2001,9,16,0,32.1,-36.0,hurricane,2,85,975,,
5558,Felix,2001,9,16,6,32.6,-34.8,hurricane,1,80,976,,
5559,Felix,2001,9,16,12,33.4,-33.3,hurricane,1,75,977,,
5560,Felix,2001,9,16,18,34.3,-32.4,hurricane,1,70,979,,
5561,Felix,2001,9,17,0,35.1,-32.0,hurricane,1,70,981,,
5562,Felix,2001,9,17,6,35.4,-31.7,hurricane,1,65,983,,
5563,Felix,2001,9,17,12,35.3,-31.5,tropical storm,0,60,985,,
5564,Felix,2001,9,17,18,35.2,-31.8,tropical storm,0,55,990,,
5565,Felix,2001,9,18,0,35.0,-32.0,tropical storm,0,45,995,,
5566,Felix,2001,9,18,6,34.8,-32.0,tropical storm,0,40,998,,
5567,Felix,2001,9,18,12,34.7,-31.9,tropical storm,0,35,1001,,
5568,Felix,2001,9,18,18,34.7,-31.7,tropical depression,-1,30,1002,,
5569,Felix,2001,9,19,0,34.6,-31.6,tropical depression,-1,25,1002,,
5570,Gabrielle,2001,9,11,18,25.8,-84.1,tropical depression,-1,25,1010,,
5571,Gabrielle,2001,9,12,0,25.7,-84.6,tropical depression,-1,25,1009,,
5572,Gabrielle,2001,9,12,6,25.7,-85.0,tropical depression,-1,25,1008,,
5573,Gabrielle,2001,9,12,12,25.6,-85.3,tropical depression,-1,25,1008,,
5574,Gabrielle,2001,9,12,18,25.4,-85.4,tropical depression,-1,30,1007,,
5575,Gabrielle,2001,9,13,0,25.1,-85.7,tropical depression,-1,30,1005,,
5576,Gabrielle,2001,9,13,6,25.2,-85.3,tropical depression,-1,30,1005,,
5577,Gabrielle,2001,9,13,12,25.3,-84.9,tropical storm,0,35,1003,,
5578,Gabrielle,2001,9,13,18,25.4,-84.5,tropical storm,0,40,998,,
5579,Gabrielle,2001,9,14,0,25.4,-84.1,tropical storm,0,45,997,,
5580,Gabrielle,2001,9,14,6,25.8,-83.6,tropical storm,0,50,992,,
5581,Gabrielle,2001,9,14,12,27.1,-82.6,tropical storm,0,60,983,,
5582,Gabrielle,2001,9,14,18,28.0,-81.8,tropical storm,0,45,994,,
5583,Gabrielle,2001,9,15,0,28.6,-81.4,tropical storm,0,40,995,,
5584,Gabrielle,2001,9,15,6,28.6,-80.9,tropical storm,0,40,995,,
5585,Gabrielle,2001,9,15,12,28.9,-80.1,tropical storm,0,40,998,,
5586,Gabrielle,2001,9,15,18,29.8,-79.0,tropical storm,0,45,999,,
5587,Gabrielle,2001,9,16,0,30.4,-77.9,tropical storm,0,50,998,,
5588,Gabrielle,2001,9,16,6,30.8,-76.8,tropical storm,0,50,998,,
5589,Gabrielle,2001,9,16,12,31.6,-74.9,tropical storm,0,55,995,,
5590,Gabrielle,2001,9,16,18,32.3,-72.8,tropical storm,0,55,995,,
5591,Gabrielle,2001,9,17,0,33.1,-70.7,hurricane,1,65,991,,
5592,Gabrielle,2001,9,17,6,34.0,-68.5,hurricane,1,65,991,,
5593,Gabrielle,2001,9,17,12,35.3,-66.6,hurricane,1,70,983,,
5594,Gabrielle,2001,9,17,18,36.2,-64.7,hurricane,1,70,983,,
5595,Gabrielle,2001,9,18,0,36.9,-62.9,tropical storm,0,60,987,,
5596,Gabrielle,2001,9,18,6,37.9,-61.8,tropical storm,0,55,990,,
5597,Gabrielle,2001,9,18,12,39.0,-60.4,tropical storm,0,55,990,,
5598,Gabrielle,2001,9,18,18,40.2,-58.9,tropical storm,0,60,980,,
5599,Gabrielle,2001,9,19,0,41.5,-57.5,tropical storm,0,60,975,,
5600,AL092001,2001,9,19,18,13.4,-81.9,tropical depression,-1,30,1008,,
5601,AL092001,2001,9,19,21,13.6,-82.7,tropical depression,-1,30,1005,,
5602,AL092001,2001,9,20,0,13.9,-83.5,tropical depression,-1,30,1006,,
5603,AL092001,2001,9,20,6,14.5,-85.1,tropical depression,-1,25,1008,,
5604,Humberto,2001,9,21,12,25.1,-64.2,tropical depression,-1,25,1012,,
5605,Humberto,2001,9,21,18,25.8,-65.0,tropical depression,-1,25,1012,,
5606,Humberto,2001,9,22,0,26.5,-65.5,tropical depression,-1,25,1010,,
5607,Humberto,2001,9,22,6,27.2,-65.9,tropical depression,-1,30,1010,,
5608,Humberto,2001,9,22,12,27.9,-66.3,tropical storm,0,40,1007,,
5609,Humberto,2001,9,22,18,28.6,-66.7,tropical storm,0,50,998,,
5610,Humberto,2001,9,23,0,29.3,-67.0,tropical storm,0,55,995,,
5611,Humberto,2001,9,23,6,30.1,-67.3,tropical storm,0,55,994,,
5612,Humberto,2001,9,23,12,31.0,-67.5,hurricane,1,65,990,,
5613,Humberto,2001,9,23,18,31.9,-67.4,hurricane,1,80,986,,
5614,Humberto,2001,9,24,0,32.8,-67.1,hurricane,2,85,983,,
5615,Humberto,2001,9,24,6,33.8,-66.8,hurricane,1,75,989,,
5616,Humberto,2001,9,24,12,35.0,-66.3,hurricane,1,70,990,,
5617,Humberto,2001,9,24,18,35.9,-65.4,hurricane,1,70,991,,
5618,Humberto,2001,9,25,0,36.8,-64.3,hurricane,1,65,992,,
5619,Humberto,2001,9,25,6,37.7,-63.4,hurricane,1,65,992,,
5620,Humberto,2001,9,25,12,38.5,-62.4,hurricane,1,65,992,,
5621,Humberto,2001,9,25,18,39.2,-61.6,hurricane,1,65,990,,
5622,Humberto,2001,9,26,0,39.6,-60.7,hurricane,1,65,990,,
5623,Humberto,2001,9,26,6,40.4,-60.3,hurricane,1,75,980,,
5624,Humberto,2001,9,26,12,41.0,-59.2,hurricane,2,90,970,,
5625,Humberto,2001,9,26,18,41.8,-57.5,hurricane,1,80,977,,
5626,Humberto,2001,9,27,0,42.2,-54.6,hurricane,1,70,987,,
5627,Humberto,2001,9,27,6,42.4,-51.3,hurricane,1,65,991,,
5628,Humberto,2001,9,27,12,42.2,-47.5,tropical storm,0,60,994,,
5629,Humberto,2001,9,27,18,41.5,-44.5,tropical storm,0,45,996,,
5630,Iris,2001,10,4,12,12.3,-58.2,tropical depression,-1,25,1011,,
5631,Iris,2001,10,4,18,12.8,-59.9,tropical depression,-1,30,1010,,
5632,Iris,2001,10,5,0,13.4,-61.4,tropical depression,-1,30,1010,,
5633,Iris,2001,10,5,6,14.0,-63.0,tropical depression,-1,30,1010,,
5634,Iris,2001,10,5,12,14.8,-64.5,tropical storm,0,35,1008,,
5635,Iris,2001,10,5,18,15.5,-66.0,tropical storm,0,45,1005,,
5636,Iris,2001,10,6,0,15.7,-67.7,tropical storm,0,50,1001,,
5637,Iris,2001,10,6,6,16.0,-69.0,tropical storm,0,55,998,,
5638,Iris,2001,10,6,12,16.5,-70.5,tropical storm,0,55,998,,
5639,Iris,2001,10,6,18,16.9,-72.2,hurricane,1,65,992,,
5640,Iris,2001,10,7,0,16.9,-74.0,hurricane,1,75,993,,
5641,Iris,2001,10,7,6,16.9,-75.3,hurricane,1,75,989,,
5642,Iris,2001,10,7,12,17.3,-77.0,hurricane,1,75,989,,
5643,Iris,2001,10,7,18,17.4,-78.9,hurricane,1,75,991,,
5644,Iris,2001,10,8,0,17.3,-80.6,hurricane,1,80,988,,
5645,Iris,2001,10,8,6,17.2,-82.3,hurricane,2,90,963,,
5646,Iris,2001,10,8,12,17.1,-84.0,hurricane,4,120,950,,
5647,Iris,2001,10,8,18,16.8,-86.0,hurricane,4,115,950,,
5648,Iris,2001,10,9,0,16.5,-88.0,hurricane,4,125,948,,
5649,Iris,2001,10,9,2,16.3,-88.4,hurricane,4,125,948,,
5650,Iris,2001,10,9,6,16.2,-89.9,tropical storm,0,60,1005,,
5651,Iris,2001,10,9,12,16.2,-91.9,tropical depression,-1,30,1004,,
5652,Jerry,2001,10,6,12,10.6,-50.6,tropical depression,-1,25,1008,,
5653,Jerry,2001,10,6,18,10.8,-52.1,tropical depression,-1,30,1007,,
5654,Jerry,2001,10,7,0,11.0,-53.8,tropical storm,0,35,1007,,
5655,Jerry,2001,10,7,6,11.3,-55.7,tropical storm,0,40,1007,,
5656,Jerry,2001,10,7,12,11.7,-57.7,tropical storm,0,45,1007,,
5657,Jerry,2001,10,7,18,12.5,-59.5,tropical storm,0,45,1007,,
5658,Jerry,2001,10,8,0,13.1,-60.2,tropical storm,0,45,1006,,
5659,Jerry,2001,10,8,6,13.8,-62.0,tropical storm,0,45,1004,,
5660,Jerry,2001,10,8,12,14.2,-64.0,tropical storm,0,35,1007,,
5661,Jerry,2001,10,8,18,14.5,-66.0,tropical depression,-1,25,1008,,
5662,Karen,2001,10,13,6,34.9,-65.3,tropical storm,0,60,988,,
5663,Karen,2001,10,13,12,36.2,-64.8,tropical storm,0,60,986,,
5664,Karen,2001,10,13,18,37.3,-64.6,hurricane,1,65,985,,
5665,Karen,2001,10,14,0,37.9,-64.0,hurricane,1,65,985,,
5666,Karen,2001,10,14,6,38.6,-63.7,hurricane,1,70,982,,
5667,Karen,2001,10,14,12,39.3,-63.9,tropical storm,0,60,988,,
5668,Karen,2001,10,14,18,40.1,-64.1,tropical storm,0,55,992,,
5669,Karen,2001,10,15,0,40.9,-64.4,tropical storm,0,50,995,,
5670,Karen,2001,10,15,6,42.3,-65.0,tropical storm,0,45,997,,
5671,Karen,2001,10,15,12,44.2,-64.8,tropical storm,0,40,998,,
5672,Lorenzo,2001,10,27,12,27.2,-34.9,tropical depression,-1,30,1010,,
5673,Lorenzo,2001,10,27,18,27.5,-36.1,tropical depression,-1,30,1009,,
5674,Lorenzo,2001,10,28,0,27.5,-37.4,tropical depression,-1,30,1009,,
5675,Lorenzo,2001,10,28,6,27.5,-38.7,tropical depression,-1,30,1009,,
5676,Lorenzo,2001,10,28,12,27.5,-39.8,tropical depression,-1,30,1009,,
5677,Lorenzo,2001,10,28,18,27.5,-41.0,tropical depression,-1,30,1009,,
5678,Lorenzo,2001,10,29,0,27.2,-41.3,tropical depression,-1,30,1009,,
5679,Lorenzo,2001,10,29,6,27.7,-41.9,tropical depression,-1,30,1009,,
5680,Lorenzo,2001,10,29,12,27.8,-42.7,tropical depression,-1,30,1009,,
5681,Lorenzo,2001,10,29,18,28.0,-43.7,tropical depression,-1,30,1009,,
5682,Lorenzo,2001,10,30,0,28.5,-44.6,tropical storm,0,35,1007,,
5683,Lorenzo,2001,10,30,6,29.4,-45.5,tropical storm,0,35,1007,,
5684,Lorenzo,2001,10,30,12,30.9,-45.6,tropical storm,0,35,1007,,
5685,Lorenzo,2001,10,30,18,32.8,-46.0,tropical storm,0,35,1008,,
5686,Lorenzo,2001,10,31,0,34.9,-44.9,tropical storm,0,35,1008,,
5687,Lorenzo,2001,10,31,6,37.4,-43.1,tropical storm,0,35,1008,,
5688,Michelle,2001,10,29,18,13.3,-83.6,tropical depression,-1,30,1004,,
5689,Michelle,2001,10,30,0,13.7,-83.6,tropical depression,-1,30,1004,,
5690,Michelle,2001,10,30,6,13.7,-84.1,tropical depression,-1,30,1005,,
5691,Michelle,2001,10,30,12,13.3,-83.9,tropical depression,-1,30,1005,,
5692,Michelle,2001,10,30,18,13.0,-83.5,tropical depression,-1,30,1006,,
5693,Michelle,2001,10,31,0,13.7,-83.6,tropical depression,-1,30,1004,,
5694,Michelle,2001,10,31,6,14.3,-83.4,tropical depression,-1,30,1005,,
5695,Michelle,2001,10,31,12,14.8,-83.2,tropical depression,-1,30,1004,,
5696,Michelle,2001,10,31,18,15.3,-83.1,tropical depression,-1,30,1004,,
5697,Michelle,2001,11,1,0,15.8,-83.1,tropical storm,0,35,1001,,
5698,Michelle,2001,11,1,6,16.5,-83.4,tropical storm,0,45,999,,
5699,Michelle,2001,11,1,12,16.8,-83.6,tropical storm,0,50,995,,
5700,Michelle,2001,11,1,18,17.0,-83.8,tropical storm,0,50,993,,
5701,Michelle,2001,11,2,0,17.3,-83.9,tropical storm,0,55,991,,
5702,Michelle,2001,11,2,6,17.5,-83.9,tropical storm,0,60,988,,
5703,Michelle,2001,11,2,12,17.8,-84.0,hurricane,1,70,979,,
5704,Michelle,2001,11,2,18,18.0,-84.0,hurricane,1,80,969,,
5705,Michelle,2001,11,3,0,18.5,-84.0,hurricane,2,90,957,,
5706,Michelle,2001,11,3,6,18.8,-84.3,hurricane,3,105,942,,
5707,Michelle,2001,11,3,12,18.9,-84.3,hurricane,4,115,937,,
5708,Michelle,2001,11,3,18,19.3,-84.1,hurricane,3,110,934,,
5709,Michelle,2001,11,4,0,19.7,-83.7,hurricane,4,115,938,,
5710,Michelle,2001,11,4,6,20.1,-83.3,hurricane,4,120,944,,
5711,Michelle,2001,11,4,12,20.8,-82.5,hurricane,4,120,947,,
5712,Michelle,2001,11,4,18,21.5,-81.8,hurricane,4,120,949,,
5713,Michelle,2001,11,4,23,22.1,-81.2,hurricane,4,115,950,,
5714,Michelle,2001,11,5,0,22.3,-80.9,hurricane,3,105,953,,
5715,Michelle,2001,11,5,6,23.1,-79.7,hurricane,1,80,972,,
5716,Michelle,2001,11,5,12,24.3,-78.0,hurricane,1,80,974,,
5717,Michelle,2001,11,5,18,25.4,-76.4,hurricane,1,75,980,,
5718,Noel,2001,11,5,12,37.8,-50.3,hurricane,1,65,986,,
5719,Noel,2001,11,5,18,38.8,-50.2,hurricane,1,65,986,,
5720,Noel,2001,11,6,0,39.7,-49.7,tropical storm,0,60,990,,
5721,Noel,2001,11,6,6,41.3,-49.2,tropical storm,0,55,994,,
5722,Olga,2001,11,24,12,29.5,-49.8,tropical storm,0,50,989,,
5723,Olga,2001,11,24,18,30.3,-49.5,tropical storm,0,50,989,,
5724,Olga,2001,11,25,0,31.3,-50.6,tropical storm,0,50,989,,
5725,Olga,2001,11,25,6,31.8,-52.0,tropical storm,0,50,989,,
5726,Olga,2001,11,25,12,31.7,-53.5,tropical storm,0,55,989,,
5727,Olga,2001,11,25,18,30.8,-55.0,tropical storm,0,60,987,,
5728,Olga,2001,11,26,0,30.3,-55.3,tropical storm,0,60,979,,
5729,Olga,2001,11,26,6,30.1,-55.6,tropical storm,0,60,979,,
5730,Olga,2001,11,26,12,30.6,-55.9,hurricane,1,65,979,,
5731,Olga,2001,11,26,18,31.1,-56.0,hurricane,1,65,977,,
5732,Olga,2001,11,27,0,32.1,-56.2,hurricane,1,75,975,,
5733,Olga,2001,11,27,6,32.6,-57.0,hurricane,1,80,973,,
5734,Olga,2001,11,27,12,31.5,-57.2,hurricane,1,80,974,,
5735,Olga,2001,11,27,18,32.0,-56.0,hurricane,1,75,975,,
5736,Olga,2001,11,28,0,32.3,-55.8,hurricane,1,75,975,,
5737,Olga,2001,11,28,6,32.6,-55.7,hurricane,1,75,975,,
5738,Olga,2001,11,28,12,32.4,-56.2,hurricane,1,75,977,,
5739,Olga,2001,11,28,18,31.4,-57.0,hurricane,1,70,979,,
5740,Olga,2001,11,29,0,30.3,-57.6,hurricane,1,65,987,,
5741,Olga,2001,11,29,6,29.3,-58.7,tropical storm,0,60,990,,
5742,Olga,2001,11,29,12,28.4,-60.1,tropical storm,0,60,992,,
5743,Olga,2001,11,29,18,27.3,-61.8,tropical storm,0,55,994,,
5744,Olga,2001,11,30,0,26.2,-63.2,tropical storm,0,45,998,,
5745,Olga,2001,11,30,6,25.3,-64.7,tropical storm,0,35,1001,,
5746,Olga,2001,11,30,12,24.5,-66.2,tropical depression,-1,30,1003,,
5747,Olga,2001,11,30,18,23.7,-67.1,tropical depression,-1,30,1004,,
5748,Olga,2001,12,1,0,23.4,-67.7,tropical depression,-1,30,1004,,
5749,Olga,2001,12,1,6,23.1,-68.0,tropical depression,-1,30,1005,,
5750,Olga,2001,12,1,12,22.8,-68.3,tropical depression,-1,30,1004,,
5751,Olga,2001,12,1,18,23.0,-68.6,tropical depression,-1,30,1004,,
5752,Olga,2001,12,2,0,23.4,-68.9,tropical storm,0,35,1003,,
5753,Olga,2001,12,2,6,24.3,-68.9,tropical storm,0,35,1003,,
5754,Olga,2001,12,2,12,25.5,-69.2,tropical storm,0,40,1001,,
5755,Olga,2001,12,2,18,26.4,-69.5,tropical storm,0,40,1001,,
5756,Olga,2001,12,3,0,27.0,-69.7,tropical storm,0,35,1004,,
5757,Olga,2001,12,3,6,27.4,-69.9,tropical storm,0,35,1005,,
5758,Olga,2001,12,3,12,27.8,-69.9,tropical storm,0,35,1005,,
5759,Olga,2001,12,3,18,27.7,-69.6,tropical storm,0,35,1005,,
5760,Olga,2001,12,4,0,27.7,-69.1,tropical depression,-1,30,1006,,
5761,Olga,2001,12,4,6,27.8,-68.2,tropical depression,-1,30,1006,,
5762,Olga,2001,12,4,12,27.8,-68.0,tropical depression,-1,30,1006,,
5763,Olga,2001,12,4,18,27.0,-67.4,tropical depression,-1,30,1006,,
5764,Arthur,2002,7,14,18,34.3,-76.8,tropical depression,-1,30,1009,,
5765,Arthur,2002,7,15,0,35.0,-75.1,tropical depression,-1,30,1008,,
5766,Arthur,2002,7,15,6,35.5,-73.3,tropical storm,0,35,1006,,
5767,Arthur,2002,7,15,12,36.1,-71.0,tropical storm,0,45,1004,,
5768,Arthur,2002,7,15,18,36.8,-68.2,tropical storm,0,45,1002,,
5769,Arthur,2002,7,16,0,37.9,-65.1,tropical storm,0,50,1000,,
5770,Arthur,2002,7,16,6,38.6,-61.7,tropical storm,0,50,998,,
5771,Arthur,2002,7,16,12,40.5,-57.9,tropical storm,0,50,998,,
5772,Arthur,2002,7,16,18,42.5,-54.5,tropical storm,0,50,997,,
5773,Cristobal,2002,8,5,18,32.0,-77.2,tropical depression,-1,30,1008,,
5774,Cristobal,2002,8,6,0,31.5,-77.1,tropical depression,-1,30,1004,,
5775,Cristobal,2002,8,6,6,31.1,-77.0,tropical depression,-1,30,1004,,
5776,Cristobal,2002,8,6,12,30.7,-76.6,tropical depression,-1,30,1004,,
5777,Cristobal,2002,8,6,18,30.4,-76.4,tropical storm,0,35,1002,,
5778,Cristobal,2002,8,7,0,30.1,-76.2,tropical storm,0,40,999,,
5779,Cristobal,2002,8,7,6,29.7,-76.2,tropical storm,0,40,999,,
5780,Cristobal,2002,8,7,12,29.4,-76.0,tropical storm,0,40,999,,
5781,Cristobal,2002,8,7,18,29.7,-75.7,tropical storm,0,40,1000,,
5782,Cristobal,2002,8,8,0,29.7,-75.3,tropical storm,0,45,1000,,
5783,Cristobal,2002,8,8,6,29.7,-74.9,tropical storm,0,45,1000,,
5784,Cristobal,2002,8,8,12,29.9,-74.0,tropical storm,0,45,1003,,
5785,Cristobal,2002,8,8,18,31.0,-72.0,tropical storm,0,45,1008,,
5786,Edouard,2002,9,1,18,29.2,-78.8,tropical depression,-1,30,1013,,
5787,Edouard,2002,9,2,0,29.7,-79.1,tropical depression,-1,30,1011,,
5788,Edouard,2002,9,2,6,30.1,-79.7,tropical storm,0,35,1007,,
5789,Edouard,2002,9,2,12,30.4,-79.6,tropical storm,0,35,1007,,
5790,Edouard,2002,9,2,18,30.5,-79.0,tropical storm,0,35,1005,,
5791,Edouard,2002,9,3,0,30.5,-78.6,tropical storm,0,35,1003,,
5792,Edouard,2002,9,3,6,30.4,-78.5,tropical storm,0,35,1003,,
5793,Edouard,2002,9,3,12,30.4,-78.4,tropical storm,0,55,1002,,
