id,sentiment,review
9095_1,0,"I don't usually write a comment when there are so many others but this time I feel I have to. I have spoken of taste in another review, saying it's all in the eye of the beholder but when it comes to this film, if you like it, it simply means you have bad taste.<br /><br />I love films. I loved \Isle of the Dead\"" which is pretty much an unknown B&W film. I even liked \""Scream\"" and \""Scary Movie\"" I liked these films because they have, if not a lot, at least something good about them. I appreciate 99.9% of the films I've seen because they tell a story which I haven't heard before, and most directors only make films with a good storyline. Throughout this film I was thinking \""Where is this going?\"" (even near the end) \""Where did they get these awful actors from\""? \""Was that supposed to be a joke?\"" and suchlike. With the obvious twist looming I was sceptical, but hoped it would perhaps \""make\"" the film and prove I hadn't wasted my time. I was sadly mistaken. The storyline was bad to begin with and the twist actually ruined any glimmer of hope there was. Here's a rundown: Storyline  much like the first film, which was alright, this one is slow and sparse with no audience relation to the characters or the situations. The situations are cringeworthy and shallow and completely boring and predictable. The twist was terrible, it didn't make me feel a thing, like excitement or WOW. Just \""My GOD.\"" There was nothing in the bulk of the film that you could look back to and think \""Oooo wasn't that clever\"" because it wasn't. In \""Fight Club\"" there are flashbacks at the end showing bits where Tyler's true identity was cryptically shown, and when you watched it again you saw more, it really was a work of genius, how it was written, laid out and directed. This was a meaningless attempt at an awesome twist. I think it was \""wild things\"" that had like a pretty poor double twist and I still liked the film because the rest was OK and it wasn't trying too hard to be a big twist. Its like the CI2 writer thought it was gonna be the best twist ever. But really, its just a bad story with a bad twist dumped on the end. The film ended almost immediately afterward, with the whole film void by Sebastian's whole story build up meaning nothing and a horrible half forced, paedophilic ending with a particularly young and innocent acting girl. Acting  the actors in this film are appalling. Almost as bad a \""Sunset Beach.\"" - Extremely corny and badly performed. It's not even so bad it's good like \""Hunk\"". The worst acting I thought came from Amy Adams who played Kathryn, it was a rigid, pathetic and badly thought out performance by her. Robin Dunne was also poor. I haven't seen \""American Psycho II\"" yet, but no doubt his laid back \""cool\"" style has ruined that film also.<br /><br />I can't even say it is a good film for teens, as its not. If my son or daughter liked this film I'd be ashamed. But they wouldn't anyway, as they would take into consideration all the things that make a good film, which this film has none of. Really. I'm disappointed that some have said \""you might not be in the age bracket for this film, and so dislike it\"" I like all the films now that I liked as a teen and had very good taste. Also, do you really think that when you reach 20+ you suddenly don't like any teenish story lines? No. I liked \""Mean Girls\"" and other generic teen films, and watch \""Beverly Hills 90210\"" all the time. There's no excuse for poor directing, acting and screenplay I'm afraid. Besides, I was 16/17 when I first watched it. If anything, being older just makes you a better judge of a terrible film. I can't believe anyone can give it 10/10 either, one of my favourite films is \""Memento\"" and I gave it 9 as I know there can be better. It is a shame for this site that people do that, give 10s flippantly, or don't get the films/show, and so give it 2.<br /><br />Anyone who liked this film really should vary their taste, and perhaps their lives, and with this realise that this is the worst film EVER made. (worse than \""Loch Ness\"")<br /><br />If you aren't a teenager with bad taste, or simply don't have bad taste you will absolutely hate this film."""
11352_1,0,"this is what you would get if you allowed a 10 year old (manic American) to write a story of a moon trip. Absolute garbage with no redeeming qualities Maybe it held some fascination in the 3D dept. but as a narrative and entertaining animation it held nothing to make wasting an hour and a half worth while. Save your time and money and watch BOLT instead<br /><br />Damn. Not enough lines, yet I feel that sums it up... well, I agree with an above review - this is like a cold-war propaganda story. Maybe it would have been more interesting if they had made it about the flies uncovering the hoax of the moon landing, or if the flies had died in the first minute. BTW - why were all the main character flies deformed? - not one had the full compliment of limbs!"
5086_4,0,"Terminus Paradis was exceptional, but \Niki ardelean\"" comes too late. We already have enough of this and we want something new.<br /><br />Big directors should have no problems seeing beyond their time, not behind. Why people see Romania only as a postrevolutionary country?<br /><br />We are just born not reincarnated, and nobody gives a s**t anymore about old times. Most people dont remember or dont want to remember, and the new generation of movie consumers dont understand a bit. This should be the first day of romanian movie not the final song - priveghi! Maybe younger directors should make the move."""
4797_4,0,"After mob boss Vic Moretti (late great Anthony Franciosa) kills his lady whom has been cheating on him with Derek, their new chauffeur/ Vietnam vet, and blames it on the poor guy, Derek finds himself in jail where he has to contend with a corrupt warden, Vic's prisoner brother who runs the jail, and, oh yeah illegal experiments conducted by a shady CIA agent (great genre-mainstay and first time director John Saxon) to turn various prisoners into super-human invincible zombies. Of course things get out of hand and it's up to Derek, and the rest of the unchanged prisoners, to save the day after the infected ones take the jail over.<br /><br />John Saxon is a great talented actor & as a director Saxon is a... great talented actor. To say this movie (John's sole directorial outing to date) lacks a certain visual flair would be a bit of an understatement. However, the film isn't totally without merit. The dialog, while idiotic, is just bad enough to be humorous sometimes. Sadly, this isn't really enough for the movie to coast by on that alone and it takes forever for the film to even start coming into it's own (which is fairly late in the movie). As such, the most I can recommend this film is to say that if you're a fan of Saxon (which I indeed am), it's worth one watch, just go in with low expectations and you should be fine.<br /><br />Eye Candy: Dana Lis Mason and Tane McClure get topless<br /><br />My Grade: D+"
4363_1,0,It is difficult to find any positives in this movie. Seems as though the producer needed to make a buck without much effort & hence we are treated to a full showing of Galaxy which is the lamest excuse for a movie in history. The police girls looked extremely sexy in their little uniforms. More action shots of the two cops & a lot less of Galaxy would have been the way to go. Of course that would add to the budget so they decided to fill the space with that wretched rerun. Ms Albright does excellent looking sexy & her acting is first rate. Ms Stabs whom I had heard of but not seen on screen before also looked very desirable but seems to lack basic acting talent. Apart from Ms Albright this is real garbage.
889_3,0,"I've never been to Paris, but after seeing \Paris, Je t'aime\"" I'm crazy to visit this city! I've been to NY several times and I LOVE the city and its boroughs. I kinda expected to be touched by this film, to feel like jumping into a plane and fly there right away, but, lo and behold, I regret the time and money I spent with it. There are no love stories between people or a person and the city. There's a lot of dysfunctional meetings and relations or people who know each other and it just doesn't work out fine. Maybe this reflects a characteristic of the city, where it's said to have thousands of people living on their own. Can't you find love in New York?"""
2569_3,0,"Peter Sellers (one of my favorite actors) is mildly amusing in this 1970 turkey, but the script is so lame and insulting that even Goldie Hawn's youth (just after her Oscar win) cannot begin to pull this one out of the mud. As a skirt-chasing celeb in his 40's, Sellers mostly embarrasses himself to the nth degree.<br /><br />A 3 out of 10. Best performance = ? Nicky Henson plays a young study type.<br /><br />I hope Hawn and Sellers were paid well, because I see no other reason for tripe like this in 1970 (a very good year for films - CATCH-22, M.A.S.H., HUSBANDS, JOE, WUSA, FIVE EASY PIECES and many others). You can't win them all!"
9896_4,0,"The DVD version consists of 2 episodes, the parricide of Caesar being the juncture. In addition, the language was Spanish without subtitles. Hence, it's hard for me to review in depth this movie because because i didn't understand what was said.<br /><br />Cleopatra being an historic icon, the part is very difficult and i found that for a newcomer, Leonor Varela just plays fine. She is strong-willed but also a very supportive, tender soul mate. Thimothy Dalton as Caesar is perfect and their romance is the main thing of the first episode. So, it is not really a documentary, nor a peplum but a great love story.<br /><br />After the parricide, a new lover comes (Marc-Antoine) but the flavor is gone: we remember always our first love. So, i found the second episode dull and their tragic fate isn't told powerfully.<br /><br />Nonetheless, the production is luxurious: the sets are big, tastefully decorated; the Moroccan live location exotic and the wardrobes splendid. The producers have a lot of money for sure, but they spend nothing on the special effects. They are so poor (blue screens, ships, Sphinx) that it's funny.<br /><br />Finally, I would like very much to hear it in french or English to make a definitive opinion about this two movies."
4125_2,0,"Holy crap! What a terrible, terrible Spanish thriller! I've had it for about four years and finally started it the other night. I watched an hour or so before heading to bed. I was pretty intrigued by the whole thing. I finished it last night and couldn't believe where I stopped it the night before. Literally, I stopped it the second before the movie went completely downhill.<br /><br />Like I said, I was pretty intrigued and curious as to where this mystery was going but stopped it right when Simon receives the package in the bar. I picked up when he opens up the package to reveal a laser gun and then plays a \menacing\"" game of laser tag. Whew! Then the big reveal is that the whole thing is a terrorist plot by role playing game nerds. WHEW! You can tell the Spanish industry was definitely behind director Mateo Gil (co-writer of Amenabar's two big previous hits). There is an excellent score and great photography. But this scenario reeks of silliness. How anyone sat through the last 40 minutes with a straight face is beyond me."""
3787_1,0,"I must be that one guy in America that didn't like this movie. I guess this just wasn't my style or something, I just don't see what's so fascinating about it, this was *barely entertaining, let alone one of the greatest achievements in cinema history. <br /><br />It's about a guy that came from nothing, and goes on to become a drug lord. Pretty simple way to describe an entire movie, and that's exactly my feeling about the entire movie. Contrary to what a lot of people think, just because a movie is about mafias/drug trade/criminal groups doesn't automatically make it a great movie, don't forget good storytelling."
5334_4,0,"After a few lean years, 1968 was a pretty swell time for Elvis: not only did he make that celebrated \Comeback\"" TV Special but he also became a father and starred in two pretty decent movies as well  SPEEDWAY and LIVE A LITTLE, LOVE A LITTLE. Therefore, personally I can forgive him for the misstep that was STAY AWAY, JOE which, at best, emerges as an interesting misfire and is not all that bad considering. Sure, Burgess Meredith and Joan Blondell are indeed embarrassing  as, respectively, a dopey Indian father to Elvis' character and a bawdy bartender who has her eye on Mr. Presley too - but one is glad to see Elvis surrounded by top veteran Hollywood talent like Katy Jurado (as Meredith's Mexican wife), the two Jones  Henry and L.Q. - and Thomas Gomez who is particularly amusing as sarcastic Chief Thundercloud who is Meredith's stubborn father still donning his old chieftain clothes in the present day! <br /><br />While there is a surprising (if not unwelcome given their usual blandness) lack of songs, there seems to be no shortage of free-for-all parties were the male Indians hit the bottle steadily while Presley practices his womanizing skills behind their backs! As can be expected, the typically 'Western' Arizona scenery is a major asset here and the sleepy, snoring bull gag is not only a good one but a major plot point. On the other hand, the climactic 'destruction of the house' episode is one we've seen too often since and doesn't work too well here..."""
3898_2,0,"I am terribly sorry, I know that Faßbinder still is called one of the greatest directors in post-war Germany and that most of his films are considered \master-pieces\"", but when I see \""Lili Marleen\"" today, in 2004, I wonder what everyone is up and away about this movie! The acting is simply terrible - Hanna Schygulla is all the smiling like an idiot! -, the changings between Nazi-glamour and battlefields are ridiculous, the whole film looks as if it was made within two days in an attic. Probably it was exactly that way and many people seem to take this for \""real art\"", but for me this movie is simply bad & cheap. Compare this to Viscontis \""La Caduta degli Dei\"" and tell me again that \""Lili Marleen\"" is a good movie..."""
9920_3,0,"I love the music of the Clash and I love the music of Joe Strummer and The Mescaleros. I went to this movie hoping to learn about the man behind most of that. But I came out of the theatre not knowing much more about Joe than I already did after reading the entry on Wikipedia. The movie never really gets through to the person, his thoughts and feelings. What they did was to collect the little material that they had, shaky blurry videos and to interview some people about Joe Strummer at a camp fire. It turns out that most of these people knew him very little or not at all, and that the director just wanted them in the movie in order to have some more celebrities say, \Oh, he was such an inspiration to all of us\"". Like Bono or Johnny Depp (whom they seemingly asked to keep his pirate costume on to benefit from his current success in Pirates of the Caribbean). It seems that the director could not even wait until the body was cold before he jumped in to sell his version of \""the greatest punk rocker and hippie at heart\"" that ever lived, sanctifying the person without really knowing enough about him.<br /><br />Sure, being a fan i enjoyed seeing the images of the band, hearing the anecdotes behind the songs and such, but in the end I felt like what remained as the portrait of Joe Strummer could have easily been told in 60-90 minutes.<br /><br />Go see the movie if you are a fan, otherwise better listen to some music of the Clash or even better the undeservedly unknown Mescaleros, where Joe Strummer reached the peak of his musical development before his death, melting all his rich influences together to one amazing sound."""
6038_3,0,"I had no expectations other than to be entertained for 90 minutes, and that is exactly what I was.<br /><br />Of course it is campy, of course some of the dialog wasn't perfect, of course the \special effects\"" were a bit hokey. That is exactly why I enjoyed the movie so much. It is a perfect fit for this genre of a 70's Horror classic.<br /><br />The talent needs to start some where, that goes for the actors and the crew, and what better piece of material to sharpen your skills on than this.<br /><br />I for one look forward to another film from these producers and directors."""
6861_1,0,"My first exposure to the Templarios & not a good one. I was excited to find this title among the offerings from Anchor Bay Video, which has brought us other cult classics such as \Spider Baby\"". The print quality is excellent, but this alone can't hide the fact that the film is deadly dull. There's a thrilling opening sequence in which the villagers exact a terrible revenge on the Templars (& set the whole thing in motion), but everything else in the movie is slow, ponderous &, ultimately, unfulfilling. Adding insult to injury: the movie was dubbed, not subtitled, as promised on the video jacket."""
6059_1,0,"I have to say as being a fan of the man who created Halloween/The Fog/Christine/The Thing - probably his best films.<br /><br />Then you got this POS. I can't logically think he put any effort at all into this like he did with Cigarette Burns. At least his son made a decent soundtrack.<br /><br />You have to look at this from the standpoint that it didn't seem like a movie. It looked as if someone else directed it for one thing. I won't believe Carpenter put any effort into this at all.<br /><br />I was just listening to his old school H2/H3/The Fog soundtrack and it was awesome, especially for the times.<br /><br />He was using a style that no one had and it worked so well for his films."
11403_3,0,"i love horror films, low budget, 50's, 60's, 70's, 80's.. but how can anyone think this is a very good horror film? let's compare it to titles in a similar vein- haunted house films. the haunting, the changeling, the shining. or for a similar technology based horror film that was FAAAR better, (though still FAR from great) Demon Seed. OK, i'll be fair.. let's compare it to made-for-TV horror films! don't go to sleep.. waaay creepier and better done. salem's lot, the night stalker, night gallery, even don't go in the basement or crowhaven farm were far better. *SPOILERS* first of all, for as good a scene as the bloody shower scene was, you have a scene like the opening scene.. oh boy! the garden hose comes alive to hose down some frisky teenagers! TERRIBLE. also, just what we understand about the house.. it apparently needs to use its video cameras to see what is going on, and it's a very emotional house. not a spirit, or demon, or entity, it's a house thats \possessed\"", but by what? we are led to believe an inanimate object learned to love suzie/margaret, our protagonist? now that I'm on the topic of suzie.. another scene that totally bothered me, this poor old crazy lady comes, tells you she was your nurse, pours her heart out, falls in the boiling pool, struggling in agony for 45 seconds, and what does margaret do? does she risk her hands being burnt to save this poor elderly woman that came there to warn her's life? no, she stands there and watches! the acting for the most part was better than average for a horror film, but that's where the positives end. for at least a more interesting, and fun horror film about an inanimate object that kills people watch death bed: the bed that eats. i have a feeling the people who rated this so highly either haven't watched it since it originally aired, or remembered it scaring them as children. this film was pretty much merit less."""
4276_4,0,"This overrated, short-lived series (a measly two seasons) is about as experimental and unique as a truck driver going to a strip bar. I am not quite sure what they mean by \ground-breaking\"" and \""original\"" when they fawn all over Lynch and his silly little TV opus. What exactly is their criteria of what is original? Sure, compared to the \""Bill Cosby Show\"" or \""Hill Street Blues\"" it's original. Definitely. Next to \""Law & Order\"" TP spews originality left and right.<br /><br />Fans of TP often say that the show was canceled because too many viewers weren't smart enough, open enough for the show's supposed \""weirdness\"", its alleged wild ingenuity, or whatever. As a fan of weirdness myself, I have to correct that misconception. There is nothing too off-the-wall about TP; it is a merely watchable, rather silly whodunit that goes around in circles, spinning webs in every corner but (or because of it) ultimately going nowhere. The supposed weirdness is always forced; the characters don't behave in a strange way as much as they behave in an IDIOTIC way half the time. There's a difference...<br /><br />Whenever I watch the \""weird dream\"" sequence in \""Living In Oblivion\"" in which the dwarf criticizes the director (Buscemi) for succumbing to the tired old let's-use-a-midget-in-a-dream-scene cliché, I think of Lynch. You want weird? \""Eraserhead\"" is weird - in fact, it's beyond weird, it's basically abstract. You want a unique TV show? Watch \""The Prisoner\"". You want a strange-looking cast? Felini's and Leone's films offer that. TP looks like an overly coiffed TV crime drama in which all the young people look like fashion models. The cast gives TP a plastic look. Kens & Barbies en masse.<br /><br />In fact, one of the producers of TP said that Lynch was looking for \""unique faces\"" for the series. Unique faces? Like Lara Flynn Boyle's? Sheryll Fenn's? Like those effeminate-faced \""hunks\"" straight out of men's catalogs (or gay magazines)? Don't get me wrong; there is nothing wrong with getting an attractive cast, especially with beauties like Fenn (the way Madonna would look if she were 1000 times prettier), but then don't go around saying you're making a \""weird show with weird-looking people\"". And I have never understood Lynch's misguided fascination with Kyle MacLachlan (I should get a medal for bothering to spell his name right). He is not unlikable, but lacks charisma, seeming a little too bland and polished. His character's laughable \""eccentricities\"" were not at all interesting, merely one of Lynch's many attempts to force the weirdness, trying hard to live up to his reputation - him having completely lost his edge but that time. Everything Lynch made post-\""Elephant Man\"" was very much sub-par compared to his first two movies. What followed were often mediocre efforts that relied on Lynch's relatively small but fanatical fan base to keep him in the public eye by interpreting meanings into his badly put-together stories that don't hold any water on closer scrutiny. In other words, Lynch is every intellectual-wannabe's darling. <br /><br />So Laura Palmer was killed by her Dad...? He was obsessed by the devil or some such nonsense. That's the best this \""great mind\"" could come up with... You've got B-movie horror films that end with more originality. <br /><br />Lynch is neither bright nor hard-working enough to come up with a terrific story.<br /><br />Go to http://rateyourmusic.com/~Fedor8, and check out my \""TV & Cinema: 150 Worst Cases Of Nepotism\"" list."""
7186_2,0,"I'm sorry to all the fans, but this is a useless movie. The acting is bad, even wooden, it over-hypes the fright-factor early on, and doesn't exactly work. I think there was supposed to be a twist at the end, but it just ended up being maddeningly confusing. What the hell? The dude who was killing everyone was one of the hunted? Try again.<br /><br />Its hardly original, and it isn't even particularly good as a straight slasher. And that's saying something.<br /><br />I think whoever did the castings, whoever wrote the script, and whoever thought of the concept should be mercilessly fired and deported.<br /><br />Don't watch this movie. If someone puts this on at a party, throw the disc out the window and put on a good horror movie, like Silence of the Lambs or The Shining."
2106_4,0,Bela Lugosi is great as usual but the movie is nothing compared to Dracula. He is probably the only one that played a perfect part in this movie but not even a legend like Lugosi could save the badness of the idea of this movie and unlike most old unspenseful horror films this movie doesn't set the mood very well. Even at its worst any of Bela's movies is only mediocre though.
9057_3,0,<br /><br />What an absolutely crappy film this is. How or why this movie was made and what the hell Billy Bob Thornton and Charlize Theron were doing signing up for this mediocre waste of time is beyond me. Strong advise for anyone sitting down to catch a flick: DO NOT waste your time on this 'film'.
4556_2,0,"I don't know what that other guy was thinking. The fact that this movie was independently made makes it no less terrible. You can be as big a believer as you want... the majority of this film is mindless drivel. I feel i have been insulted by having to watch the first 40 minutes of it. And that alone was no small feat. Not only is the acting terrible, but the plot is never even close to developed. There are countless holes in the story, to the point where you can hardly even call it a story anymore. I've never read the book, so I can't critique on that, but this is the first review that I've written here and it's purpose is solely to save all you viewers out there an hour and a half of your life. I can't remember the last time I couldn't even finish watching a movie. This one really takes the cake."
7593_2,0,"I don't like this film, but then I didn't think much of the book either which, although lauded by many as a \masterpiece\"", I found lacking in character development and disjointed and illogical in plot, although it was far more readable than Fante's dreadful first effort \""Road to Los Angeles\"" not published until Fante became fashionable in the mid 80s.<br /><br />I was intrigued to see what sort of soup Towne would make with such meager ingredients. He has worked hard script-wise to repair the many shortcomings of the book but for my money didn't rescue it. There was never a movie in Ask the Dust while ever he tried to stay faithful to the book. I consider this film Towne's folly.<br /><br />In a word: forgettable."""
8401_3,0,"Having just seen this on TMC, it's fresh in my mind. It's obvious that while the stooges are featured stars, they don't really run the show. First, they're broken into 2 groups - Moe, as \Shorty\"" and Larry and Curly as a pair of vagrants, so there's not a whole lot of full team work. The love story that fuels the plot is uninteresting, the two ladies are the only ones with any acting ability, there's another group of musical stooges that are unfunny, unless you consider their attempts at being funny to be sadly buffoonish. The music is tiresome, they drive cars to the ranch and then depend on horses, the dorky western wear is silly, and there's an awful lot of the movie with no stooges on camera. By the way, this is obviously after Curley's first stroke, and his reduced energy level is clear. Vernon Dent appears early on in an uncredited role. I loved everything these guys ever did, including all the non-Curley stuff, but this little dogie is pretty lousy."""
731_3,0,"Mike Hawthorne(Gordon Currie)is witness to the brutal murder of his mother and suicide of his father Morty(Jon Fedele). Twenty years later, Mike gathers a group of his friends to his family's cabin in the woods for a Halloween party. While playing a game where the guests confess and confront their worst fears...Mike tries to summon the spirit of his late father. It is soon discovered that Morty's spirit inhabits a wooden Indian in the cabin. The statue comes to life and the blood bath begins.<br /><br />Most of the F/X are not very convincing and the movie takes on a cheap teen slasher theme. Stale story pitifully acted. Cast members of note are: Kelly Benson, Phillip Rhys, Emmanuelle Vaugier, Byron Chief-Moon and veteran actress Betsy Palmer."
2049_1,0,"At least I was able to enjoy mocking the movie which is surprising since I was barely able to sit through it. In all honesty, my guess is the cover to the DVD case cost more than the entire movie. And saying that it is the same director as The Boogeyman, when a new version of that just came out...nice touch guys, it was misleading enough to rope me in. The only thing that frustrated me more than the insufferable acting of the copycat was his haircut. Usually you only see that kind of hair on a ten year old boy and the character acted like it. The film looks like it was shot by a D+ grad student of some film school excited to use every film technique he ever learned while attending classes....sometimes, less is more buddy. Through out I would get lost by random plot twists that led nowhere or were unexplained. All this makes a bad movie but when the ending doesn't even come close to pulling it together, well, that makes it an exceptionally bad movie. Without a doubt this is the worst movie I have ever seen, and that includes my friends' french final video for senior year of high school, but hey maybe i'm a bit biased, I mean I did get to play an extra. P.S. I don't even think this deserves a star...not even a half. NONE FOR YOU!!"
11547_4,0,"what kind of sh*t is this? Power rangers vs Freddy? It was watchable and as good as the first film in the beginning but from the part where the protagonists get super powers in theirs dreams, it started to become childish. This sh*t should have been rated PG or PG-13 rather than R. I expected to see some very mature stuff but it was only for the 1/3 of the film. The rest are for little kids. Plus it's focused too much on Christianity. I know Freddy's a demon but there are many religions that have different ways to fight demons. Why does it always have to be Christianity? This is total Orientalism and filled with white men/westerner's superiority. Don't' watch this, show it to little kids who loves power rangers."
3532_1,0,"Its like if you took the general themes of The Usual Suspects and Fightclub, take away all their style and class and mixed them together with a lot of pretentious new wave \i'm intellectual so my movie must be hard to make sense of\"" film maker rubbish, mashed in a few extra styles for good measure, chopped off the ending, there you have Revolver.<br /><br />Yes, I did think about it for a little bit after watching, and yes it did kind of make sense, however that doesn't stop it being garbage.<br /><br />Waste of money. Waste of time.<br /><br />Up there as the worst Movie I have ever seen, with not even a bad movie novelty value to redeem it a little."""
4936_1,0,"I wasted my time and gave this show a chance. This has to be one of the worst new shows. If they gave an award to shows that suck THIS one should sweep the category. The acting is poor and the story line is contrived. Now Dinosaurs was a bit strange but at least it was entertaining. That show lasted three seasons and was finally scraped. This new show, based on an insurance companies commercials, is not funny and really has nothing going for it. Possibly the original commercials and the amount of times they were, and still are, repeated is what is wrong with this show. It just came to TV and already we are tired of seeing the \caveman\"" characters."""
9286_1,0,"OK first of all let me say that i'm still amazed of how the plot sucks,<br /><br />but than again its a movie that sequels a Steven segal movie only with no Steven segal omg!!!<br /><br />just random low budget action scenes really no point i 'm still amazed i burned 90 min on this crap really !!<br /><br />just rent a Jacky Chan movie or go see wwf more fun and has no and presume not to have and plot!!! plz plz plz avoid it!! btw the best actor playing there is bill goldberg and that says a lot!!<br /><br />and no he doesn't play very well like i said plz avoid it pfff i still cant believe i wasted 90 min and spent 10 min more writing this!! :)"
798_1,0,"OK, the movie is good but I give it a 1 because the idea of a computer virus becoming an organic virus is pure fairy tale. This kind of crap just adds to those uncomputer savvy moron's paranoid delusions that a computer virus is exactly like an organic virus. First of all, strings of code and dozens of 1s and 0s add up to computer virus. An organic virus is much more complex, even though it's way tinier. Though, it's considered one of the simplest forms in the universe, organic virus's attach burrow into your cells and attach themselves to the RNA, then change your own RNA code. Explain to me how something like that could be processed from a monitor? Maybe the radiation has some effect on the user's cornea that turns your eyeballs into these viruses? I could see that, but obviously, the writer didn't think of that."
10304_1,0,"here, let me wave my hands over the keyboard, i'll tell you what salad she's going to order. over and over, works like a charm: he's such a genius, omg how does he do it? my bullshit detector freaks if i even pass this show when i'm scanning channels, I have to be very careful (these days it's useful far too often, so I don't need it getting broken on idiotic crap like this...careful with that remote!). is this supposed to be some fascist propaganda to make people believe in some invisible realm of uberman control and mastery? or what? why does it exist??<br /><br />this is THE most inane show, completely unbelievable and contrived, and I cannot understand why it's still on the air. so may geeks give SO much better shows such a hard time (Sarah Connor Chronicles, True Blood), but give this nonsensical drivel a pass. shows like Firefly (if there were any like that) fall away after a season, but mindless stuff like this that makes zero logical sense just keeps marching on. yeccch."
12408_2,0,"If you're going to look after a child, make sure they don't live anywhere near a graveyard. Especially if said kid has a habit of drawing gory pictures and disappears at night among the tombstones to see her 'friends'. But, our long haired heroine, oblivious to all the signs, shacks up with her family the Nortons, which include a strict father and a dullard older brother who becomes a love interest for our budding babysitter. Even more spooky than the zombie gang outside is the cast's tendency to talk even when their lips aren't moving, and for the words to not match the movement of their mouths. But enough of that.. domestic animals are being sacrificed, old ladies are having eyeballs torn out and the orchestra won't shut up during any scene, even the quiet ones. Oh, and the editor is having a day off going by the way the film drones on.<br /><br />In fact, it would been better if everybody involved had taken a breather, smelt what they'd signed up for and gone AWOL. Yes, I know it's hard to get into movies these days, but this sort of starter point is not one on your CV you'd want. If would be like a trainee farm labourer having a conviction for chicken molesting. Featuring one of the worst lead performances ever by the shrill Laurel Barnett, and another almost equally as bad by the charisma-free child actress Rosalie Cole (The next Dakota Fanning she ain't) the film meanders on and on with nothing but padding until we get what passes for a climax.<br /><br />This involves five or six members of the undead barricading our utterly useless heroine in a shed, while her bit of rough fends off these ghouls with a plank of wood, a one shell shotgun and whatever he can lay his hands on. But back up a minute.. earlier on they were in the car, and they accidentally discovered that the creatures found the noise of the horn so repellent they shuffled off at the sound of it. So do they stay where they are safe? No of course not, they run off to this abandoned building in the middle of nowhere, so the bloke can prove what a hardnut he is the girl can act like she's having a nervous breakdown.<br /><br />Finally, the film closes. It doesn't end, it just goes to a grinding halt. The main character wanders back to her vehicle covered in fake blood, as if nothing horrible had happened. But, my dear viewer, something horrible has happened. You have just sat through one of the most lamebrained, boring horror films you're ever likely to see, and lost 82 minutes of your life you'll never get back. Just think.. years from now on your deathbed, what you'd trade an hour and 22 minutes for just to spend a bit of extra time with your family. Sadly, it's already too late for me. Don't you make the same mistake :( 2/10"
8586_3,0,"What a disappointment... admittedly the best of the prequels, but the story is weak, the plot is rushed and the end result is just a collection of set pieces, poorly realised and tacked together amateurishly. There are numerous continuity errors that clash glaringly with the original films, and the emergence of Darth Vader was handled so terribly that what could have been a legendary moment in modern cinema is now instead a cheesy goof that will be ridiculed for many years. I won't complain about the abysmal dialogue, as this is Star Wars... the original three films had style, cult feeling and cracking stories, and the strange dialogue added charm. The prequels were shallow attempts to make more money, and this lack of love shows in spades. Utterly disappointing."
5953_1,0,"How has this piece of crap stayed on TV this long? It's terrible. It makes me want to shoot someone. It's so fake that it is actually worse than a 1940s sci-fi movie. I'd rather have a stroke than watch this nonsense. I remember watching it when it first came out. I thought, hey this could be interesting, then I found out how absolutely, insanely, ridiculously stupid it really was. It was so bad that I actually took out my pocket knife and stuck my hand to the table.<br /><br />Please people, stop watching this and all other reality shows, they're the trash that is jamming the networks and canceling quality programming that requires some thought to create."
4645_3,0,"Belmondo is a tough cop. He goes after a big-time drug dealer (played by Henry Silva, normally a great villain - see \Sharky's Machine\""; but here he is clearly dubbed, and because of that he lacks his usual charisma). He goes to the scuzziest places of Paris and Marseilles, asks for some names, beats up some people, gets the names, goes to more scuzzy places, asks for more names, beats up more people, etc. The whole movie is punch after punch after punch. It seems that the people who made it had no other ambition than to create the French equivalent of \""Dirty Harry\"". Belmondo, who was 50 here, does perform some good stunts at the beginning; apart from those, \""Le Marginal\"" is a violent, episodic, trite, shallow and forgettable cop movie. (*1/2)"""
12411_4,0,"There were a lot of truly great horror movies produced in the seventies - but this film certainly isn't one of them! It's a shame The Child isn't better as it works from a decent idea that takes in a couple of sometimes successful horror themes. We have the idea of a vengeful child, which worked so well in classic films such as The Bad Seed and then we have the central zombie theme, which of course has been the backbone of many a successful horror movie. The plot is basically this: young girl blames a load of people for the death of her mother, so she goes to the graveyard and raises the dead to get revenge (as you do). This is all well and good, except for the fact that it's boring! Nothing happens for most of the film, and although it does pick up at the end with some nice gore; it's not enough of a finale to justify sitting through the rest of it. The film was obviously shot on a budget as the locations look cheap and all the actors are rubbish. There's really not much I can say about the film overall as there isn't much to it. The Child is a dismal seventies horror flick and I certainly don't recommend it."
3811_1,0,"I hated this crap, every Friday as part of tgif it was on, and consistently sucked big time with stupidity each and every week. If you want to see something funny go watch \No On Would Tell\"" Starring Candice Cameron and Fred Savage, it really is hilarious, shows exactly why no one ever goes on to a good film career after doing a terrible TV show. This show really makes me sick, I hate those kids, and bob saget needs to go jump off a bridge for ever making this crapfest. I've seen funner stuff everywhere else but here. I AHet writing 10 lines! Watch 'full house' to see the least humanity has to offer in the way of arts and entertainment."""
